	Tweets	date	polarity
0	"Margin trading has now been enabled on XRP/USD, XRP/BTC, NEO/USD, NEO/BTC, NEO/ETH, SAN/USD, SAN/BTC & SAN/ETH. 

$XRP $NEO $SAN $ETH $BTC"	2017-09-18	0.0
1	my thoughts on $xrp here	2017-09-18	0.0
2	"""#Ripple has clearly arrived,"" #FSS says following deep dive at our #Mumbai office opening. Read the full blog here: http://www.fsstech.com/postings-from-indias-ripple-deep-dive-event/ …"	2017-09-18	0.1125
3	Reminds me of this 20 years ago	2017-09-18	0.0
4	Hold #edgeless #EDG #neo #pay #Wings #strat #xrp #etc #eth #ltc	2017-09-18	0.0
5	The big #swellbyripple event oct 16-18 what will #XRP trade on oct 19? #Ripple $XRP	2017-09-18	0.0
6	"Can anyone confirm this? $QTUM 

$btc $ltc $neo $eth $bat $omg $trig $ok $ptoy $mtl $xrp "	2017-09-18	0.5
7	"Qtum's token swap news!!

here

…"	2017-09-18	0.0
8	This is BIG ! @Ripple 	2017-09-18	0.0
9	"Any day now, @Ripple will deploy 55 contracts on the XRP ledger to escrow USD 10.5 billion worth of $XRP

https://ripple.com/insights/ripple-to-place-55-billion-xrp-in-escrow-to-ensure-certainty-into-total-xrp-supply/ …"	2017-09-18	0.3
10	How much profit would you have made if you had invested $2,000 USD into @ripple $XRP on 11/11/2015?	2017-09-18	0.2
11	Inspiring day with @ICRW discussing the ripple effect of Gap Inc's P.A.C.E. program w/ @AshleyJudd & Shahi Exports #AllIn4Equality #UNGA	2017-09-18	0.5
12	It's official. IPS board votes to close Broad Ripple, Arlington, Northwest high schools at school year's end.. 	2017-09-18	0.11125
13	Convince #Ripple to finally lockup 55 billion XRP's as announced months ago.	2017-09-18	0.0
14	"Beautiful doji and loving that stochastic crossover. $NEO is a buy.

cashtagspam: $BTC $XRP $LSK $ETH $QTUM $ARK $BCH $OMG $PAY $WAVES $DAR"	2017-09-18	0.725
15	"$DAR BURN IS STILL WAITING ON #BITTREX

$SYS $QTUM $WINGS $BTS $OKCash $LUN $BTC $LTC $ETH $ETC $NEO $DGB $DASH $STRAT $BNB $OMG $PAY $XRP "	2017-09-18	0.0
16	Views on @Ripple Deep Dive in #Mumbai from our partner FSS. https://lnkd.in/gCqqGPi 	2017-09-18	0.0
17	Be the ripple that becomes the wave. Go against the stream. #FederalistParty is happening. Be a part of the solution and the future. https://twitter.com/Federalists_USA/status/909856050903429120 …	2017-09-18	0.0
18	"#altcoins 


Get in before the launch!


$btc $ltc $dgb $dash $strat $bnb $omg $xrp $ok $NAV  $NEO  $XVG  $TRIG"	2017-09-18	0.5
19	Life's beautiful with you Ladies. Whether you’ve impacted my life like a tsunami or a simple ripple. Each has touched my heart. Thank you 	2017-09-18	0.425
20	#Ripple may have pinpointed the problem leading to Higher Transaction Costs on the $XRP Consensus Ledger 	2017-09-18	0.25
21	Responsible business can create a ripple effect, says Walt Macnee, Vice Chairman @Mastercard during #UNPSF  http://bit.ly/UNPSFlivestream  #UNGA – at United Nations	2017-09-18	0.2
