	Tweets	date	polarity
0	"Step 1: fork Bitcoin blockchain 
Step 2: copy all Litecoin software features
Step 3: airdrop ""BitLite"" onto Bitcoin hodlers
Step 4: fork Litecoin blockchain 
Step 5: copy all Bitcoin features
Step 6: airdrop ""LiteBit"" onto litecoin holders
Step 7: "	2017-11-20	0.0
1	If #Bitcoin Cash is such a bad idea, why do so many people feel the need to talk trash about it on twitter 24/7, such as #litecoin and #Btc #core fans? This evidence shows they fear #BitcoinCash	2017-11-20	-0.04999999999999996
2	"#litecoin close to clearing this range and eyeing the final tier of resistance at $81 - $93

$ltcusd"	2017-11-20	0.0
3	"#Bitcoin $8240
#Litecoin $72.83
Bitcoin/Litecoin Ratio 113.14 to 1"	2017-11-20	0.0
4	$LTC bought with $KMD via #AtomicSwaps and #BarterDEX	2017-11-20	0.0
5	"@SatoshiLite Just bought @litecoin with @KomodoPlatform via #atomicswap in @BarterDex GUI.
http://bit.ly/2AXOEn7 
http://bit.ly/2mPSVab …"	2017-11-20	0.0
6	"Bitshares  This is just the beginning.

#Bitshares #Bitcoin #Ethereum #Poloniex #Bittrex #China #İndia #Yuan #Litecoin #Japan #Coin #BitcoinCash #Eos #Ripple"	2017-11-20	0.0
7	"RT, LIKE AND FOLLOW YOU WILL GET A CHANCE TO WIN 1 BTC!! 

$BTC $ETH $PAY $NEO $OMG $LTC $DGB $LMC $VTC $BCC $XVG"	2017-11-20	1.0
8	"There will be another $btc giveaway to replace this... Don't worry guys! $$ will bless you guys! who wants another 1 $btc giveaway? FOLLOW, RT and LIKE, 

200 RT and LIKE for 1 $btc giveaway!!!! https://twitter.com/cryptopedians/status/932280901878165509 …"	2017-11-20	0.48828125
9	If you know legit businesses accepting Litecoin not included on https://litecoin-foundation.org/businesses/ , make a comment on that page together with your LTC address, I may send you some free LTC.	2017-11-20	0.4
10	Today's #CryptoThought: 1 week is nothing - unless you're talking #crypto... in that case, 1 week? Might as well be 1 decade. #litecoin #bitcoin $LTC $BTC	2017-11-20	0.0
11	#bitVOUCHA launching on @ice3x this week. Withdraw your #BTC #LTC #ETC to a onetime pin, which you can print, email, send via whatsapp or SMS! RT	2017-11-20	0.0
12	$kmd is rocking, atomic swaps with $ltc, $dgb, $dash and ofc $zcash no problem!	2017-11-20	0.0
13	"@SatoshiLite Just bought @litecoin with @KomodoPlatform via #atomicswap in @BarterDex GUI.
http://bit.ly/2AXOEn7 
http://bit.ly/2mPSVab …"	2017-11-20	0.0
14	"Top 5 #CryptoCurrencies for today
#btc #ETH #BCH #XRP #LTC "	2017-11-20	0.5
15	"Litecoin Dark #Airdrop round 2 is open! Easy form #ERC20 token

Form: http://bit.ly/2hM9mCm 

#Crypto $ETH $BTC @Litecoin_Dark"	2017-11-20	0.020833333333333343
16	"#Litecoin on the trendline
#ltc #btc"	2017-11-20	0.0
17	"Eric Smicht about #bitcoin 
CEO of #google
#bitcoin #btc #dash #litecoin #ethereum #ripple #bch #btc
#bit #ico #coin #finance #fintech #free #exchange #cryptomoney #cryptocurrency"	2017-11-20	0.4
18	LTC severely undervalued. Wondering how much longer the market will overlook this coin. #Litecoin #BitcoinCash #Bitcoin	2017-11-20	0.2
19	"What the hell? Nearly 20%. Was there news or just the usual crypto craziness?
#crypto
#bitcoin
#ethereum
#litecoin
#ripple
#stellar
#trading"	2017-11-20	0.03333333333333333
20	$DASH Hello!!!	2017-11-20	0.0
21	Cryptocurrencies and their plans. $BTC $ETH $BCH $XRP $LTC $DASH $NEO $XEM $XMR $ETC $MIOTA $QTUM	2017-11-20	0.0
22	One nice thing about cryptos we don’t have to deal with toxic financing.  I’m considering loading 1,000 $LTC here and letting it ride.  So tired of getting shitted on by dilutors.	2017-11-20	0.09999999999999998
