	Tweets	date	polarity
0	Looks like the $ETH bears lose this one. 	2017-09-16	0.0
1	"Be Prepared
http://Decent.bet 
#ICO Coming Sept. 23rd. 
#Ethereum "	2017-09-16	0.0
2	Please retweet the thread and if you have a contact at Ethereum, please reach out or put me in touch.	2017-09-16	0.0
3	Unfortunately, nobody from the Ethereum project has reached out. Nobody seems to want to help. To @CryptoDaRock it's a life-changing amount.	2017-09-16	-0.5
4	He has been trying to get access to his ETH for over a year. I tried to help, contacting people from Ethereum. Jeff recognized the problem. 	2017-09-16	0.0
5	A decentralized Daily Fantasy Sports platform using #blockchain technology. #ICO #erc20 #dfs #fantasysports #crypto #eth #Ethereum 	2017-09-16	0.0
6	"Platinum Cup 2 Qualifiers
Splash!
SSonic
Ikiri Otaku
Tomakin
@SetToDestroyX 
@kraken_paradise 
@eth_splatoon 
@olivesplatoon"	2017-09-16	0.0
7	@ConsenSys @danfinlay Using this @metamask_io tutorial to develop my first Ethereum Dapp for @HackMIT!	2017-09-16	0.3125
8	.@kraken_paradise wins the LUTI Seeding Tournament 4-1 over @eth_splatoon and win the tournament! Bronze match is still going!	2017-09-16	0.65
9	"Japan's GMO To Add #EthereumClassic, #Ethereum, #Litecoin & More 
#Crypto #ETCisComing
https://financefeeds.com/gmo-coin-add-virtual-currencies-lineup-including-ethereum-bitcoin-cash/ … via @FXFinanceFeeds"	2017-09-16	0.5
10	"What is #BlockChain?

#fintech #CryptoCurrency #AI #ML #IoT #IoE #Bitcoin #Crypto #BigData #DLT #CyberSecurity #BTC #ethereum #ETH "	2017-09-16	0.0
11	Tether Will Issue Tokenized US Dollars on the Ethereum Blockchain https://goo.gl/fb/8WxbHX  #bitcoin	2017-09-16	0.0
12	"The promise of managing
identity on the #blockchain
#ico #tech #technology
#security #bitcoin
#IOT ethereum
http://tcrn.ch/2wiQ2y1 "	2017-09-16	0.0
13	"Where can you see the Tap Coin in the future? We are here to stay!
#tapcoin #gaming #thefutureisnow #ethereum #crypto"	2017-09-16	0.0
