	Tweets	date	polarity
0	#PowerLedger #AsiaRoadshow #HongKong was sold out! Don't miss #Singapore #event on Sept 11 #POWRtoken #Bitcoin #btc http://ow.ly/Hkcc30f1P4i 	2017-09-09	0.0
1	Something is happening. $btc	2017-09-09	0.0
2	An update on Bitcoin Cash in Jaxx: 	2017-09-09	0.0
3	The #bitcoin revolution will not be centralized ... 	2017-09-09	0.0
4	"Finally watching this with the girlfriend. 

Just bought her first Ethereum 

#bitcoin #ethereum #btc #eth #cryp59"	2017-09-09	0.125
5	"https://github.com/omise/omise-ios/blob/9339c3a26a2068d3a275942df4eee3ed7b914cd6/OmiseSDK/CreditCardFormController.swift#L80 …

$OMG $BTC #bitcoin #omise #omisego"	2017-09-09	0.0
6	Today I met hundreds of people that dedicated their life to Bitcoin. Almost all of them share the same long term vision. United we stand.	2017-09-09	-0.025
7	"The Wolves of Crypto .
.
.
#bitcoin #cryptocurrency #digitalpayments #btc #ethereum #blockchain #litecoin"	2017-09-09	0.0
8	Alleged #Equifax #hackers demand $2.6 million #Bitcoin #ransom — or else...	2017-09-09	-0.1
9	$OMG 250 BTC WALL came down - Small wall left - $OMG  going to be used for Facepay ! Huge news	2017-09-09	-0.00138888888888887
10	Might be bullish pennant in BTC.   ETH not as pretty	2017-09-09	0.25
11	Bitcoin Should be Used as a Currency, Not a Single Reason Against it: Billionaire Howard Marks 	2017-09-09	0.03571428571428571
12	"If you can't come up with a Bitcoin related project.

Learn more about Bitcoin protocol, community etc

Only then you can be creative."	2017-09-09	0.25
13	"Top features:

1. Offline stores
2. Offline orders 
3. Item variants and shipping options
4. Third part search
5. Tor
6. #Bitcoin w/ segwit "	2017-09-09	0.25
14	"Beta for @openbazaar 2.0 is out! Real Bitcoin, real listings!

https://medium.com/openbazaarproject/openbazaar-2-0-beta-released-openbazaar-4efe0b97fe54?source=linkShare-5489887e26ae-1504998717 …"	2017-09-09	0.225
15	   The #Bitcoin #BTC #Crypto run back to $4,500+ has started IMO. Lets kick it off with a little hashtag fun. Retweet --->> #FuckTheFUD	2017-09-09	0.0375
16	Beta for @openbazaar 2.0 is out! Real Bitcoin, real listings!	2017-09-09	0.225
17	A thread on my #bitcoin fractal study since May. All updates concerning this study will be posted here $btcusd $BTC $CRYPTO	2017-09-09	0.0
18	If this continues up I'm truly suprised... but when it comes to bitcoin I really don't know what to expect 	2017-09-09	0.2
19	How Blockchain-Based Tokens Change Current Economic Models http://bit.ly/2faWDVB  #bitcoin #blockchain #fintech #crypto #cryptocurrency	2017-09-09	0.1
20	uooMAG: #digital #magazine - #personalized for each #user - #Ethereum #Bitcoin $waves - #ICO Live http://uoomag.io 	2017-09-09	0.06818181818181818
21	like this tweet if you want to be added to a DM room basically dedicated to @KLobstar talking about bitcoin	2017-09-09	0.0
22	Seeing people talk about the new IT movie and how scary it is. Like what's so scary? Their boss catches them Bitcoin mining or something?	2017-09-09	-0.2878787878787879
23	"$OMG have just eaten biiiiig sale wall (over 130 BTC on 275k sat)
12/09 - It will enter Binance exchange It has begun!
#OmiseGO #breakout"	2017-09-09	0.0
24	$OMG $OMGBTC Ascending triangle - $OMG is generally very bullish so expect a further move up. Big sell wall is/was keeping the price down. 	2017-09-09	0.011111111111111106
25	I know many will disagree but I think we'll break 5k within a few weeks. #btc #eth #bitcoin #ether #ethereum #cryptocurrency	2017-09-09	0.15
26	$WTC Is making good progress and is ready to be announced on 6 other exchanges real soon. Here's their roadmap $ btc 	2017-09-09	0.24374999999999997
27	Introducing the initial #roadmap for #WaltonChain through to September 2020! $WTC 	2017-09-09	0.0
28	2017 predictions made at the beginning of January. Keep a close eye on #BITCOIN. Sticking with $1m target! @steemit	2017-09-09	0.0
29	Nice view, Good time for $OKCASH  $OkcASH $btc $ubq $ltc $omg $qtum $lsk $safex $TRIG $MOON #cryptocurrency #altcoins @CryptUniversity	2017-09-09	0.6499999999999999
30	"Howard Marks Graciously Admits He Was Wrong: ""Sees No Reason Why Bitcoin Can't Be A Currency"" | Zero Hedge "	2017-09-09	-0.5
31	If you are good in this life, in the next one you come back as a mentor to well-funded quality-engineering bitcoin startup in Portland, Ore.	2017-09-09	0.2333333333333333
32	"Blockchain Tech Company #Sia (#Siacoin) Could Disrupt Dropbox and Amazon 

https://www.inc.com/brian-d-evans/blockchain-tech-company-sia-siacoin-could-disrupt-dropbox-and-amazon.html … 

$sc $dgb $zec $btc $bch $tkn #buymybags"	2017-09-09	0.0
33	 Learn about Bitcoin #university. Blockchain and Bitcoin Fundamentals. Learn more  https://btc.icymi.email/t/blockchain-and-bitcoin-fundamentals/ …	2017-09-09	0.5
34	At @btc_fight_promo tonight in Oakville. Hey, @shawn_w_smith and @alex_scaffidi are here too.	2017-09-09	0.0
35	Everything You Need To Know About Bitcoin Mining | #Bitcoin #Mining #Knowledge #News #CryptoCurrency | http://bit.ly/2gDBOBK 	2017-09-09	0.0
36	"obvious FUD is obvious :
#bitcoin NOT banned
bitcoin exchanges operating
ICOs trading might
binance mostly
82.5% international userbase "	2017-09-09	0.125
37	"https://youtu.be/Lv3pPU-BBU4 
Love this episode, @maxkeiser has become the premier bitcoin heavyweight in the ""#Gold  vs #bitcoin "" battlespace."	2017-09-09	0.5
38	"Bitcoin isn't offering to ""replace"" national currencies, but something far more exciting: an exit from the system.… "	2017-09-09	0.3
39	Canada Registers First Cryptocurrency Investment Fund https://cryptocurrencytalk.com/topic/87567-canada-registers-first-cryptocurrency-investment-fund/ … #blockchain #CA #finance #crypto thx @BTC_Manager	2017-09-09	0.25
40	"ALERT

Little kids open a #Bitcoin Lemonade Stand! 

The next generation of #Cryptocurrency users! 


$btc $ltc $eth $neo $omg $xrp"	2017-09-09	-0.0625
41	"we are GIVING AWAY 1000 $OK when it breaks 20k

RETWEET AND FOLLOW TO ENTER
$KMD $BTC, $NEO, $BCC, $OMG, $XVG, $LTC, $MTL, $QTUM, $PAY, $ETC"	2017-09-09	0.5
42	"Applications of #Blockchain!
#Bitcoin#FinTech #Innovation #DigitalCurrency #AI #BigData #IoT #CyberSecurity #ML #payments #Tech #Infosec"	2017-09-09	0.0
43	"Pics: Tokyo Sushi Bar the First to Accept Bitcoin Cash
https://bitsonline.com/tokyo-sushi-bitcoin-cash/ …

@kenshishido @rogerkver  @BitcoinCashFans #BCC #BCH"	2017-09-09	0.25
44	"This one is a real sleeper: $SIB

Ticker spam: $OK $PTOY $XEL $TRIG $LBC $NMR $VIA $XVG $EXP $ION $DASH $XRP $XMR $STEEM $BCN $BTS $ETC $BTC "	2017-09-09	0.35
45	You’ve heard of #Bitcoin, but what about Ethereum? http://wef.ch/2vYDnQI 	2017-09-09	0.0
46	$BTC chilling and all my alts are up. Shout out to my top 3 gainers: $XEL, $ADX, $NMR	2017-09-09	0.0
47	"TFW you just got paid.
#Bitcoin $BTC "	2017-09-09	0.0
48	"Howard Marks Graciously Admits He Was Wrong: ""Sees No Reason Why Bitcoin Can't Be A Currency"" "	2017-09-09	-0.5
49	"#Bitcoin & #Blockchain #Startups Market Map
https://www.cbinsights.com/research/bitcoin-blockchain-startup-market-map/?utm_content=buffere1b9c&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer … by @CBinsights 
#Fintech #P2P #Finserv #IoT #BigData #Cloud #SocialMedia"	2017-09-09	0.0
50	Stratis Cryptocurrency ( $STRAT ) Everything You Need To Know  #Strat #Bitcoin #Cryptocurrency	2017-09-09	0.0
51	#Equifax hackers are demanding a 600 $BTC ($2.5m) ransom on the #Darkweb, before September 15th or they will publicize the stolen data.	2017-09-09	0.0
52	#PowerLedger regional #Roadshow #blockchain p2p #energy #solar #Singapore #event on Sept 11 Opens 7pm #Bitcoin #btc #POWRToken #ICO	2017-09-09	0.0
53	BUY BITCOIN NOW! 	2017-09-09	0.0
54	Korean Court Rules Bitcoin Cannot Be Confiscated http://ift.tt/2gRCR1f  #Bitcoin 	2017-09-09	0.0
55	Two 1.3MB blocks in a row.  Maybe you guys should revise your propaganda charts @rogerkver @ProfFaustus #SegWit #bitcoin 	2017-09-09	-0.1
56	"Japanese #bitcoin exchange makes 1st steps is the USA
#cryptocurrency #IoT #bigdata #infosec #CyberSecurity #Blockchain #disruption #fintech"	2017-09-09	0.0
57	"@ToneVays @jimmysong @MadBitcoins 
#bitcoin #cryptocurrency Unconfiscatable Store of Value & Permission less Value Transfer"	2017-09-09	-0.16666666666666666
58	Whale at $BNT. An interesting situation $BTC $NEO $ETH $OMG $TKN #bitcoin #Bittrex #bitcointalks $RISE $MTL $ARK #hodl $SNT $WAVES	2017-09-09	0.5
59	Russia Eyes Regulating #Bitcoin & Other #Cryptocurrency http://offendedamerica.com/russia-eyes-regulating-bitcoin-cryptocurrencies/ …	2017-09-09	-0.125
60	I bought lunch with #bitcoin today from @SumPigFoodTruck	2017-09-09	0.0
61	BIG NEWS. @openbazaar 2.0 beta is now available! Check it out here: https://www.openbazaar.org/blog/openbazaar-2-0-beta-released/ … #bitcoin #cryptocurrency #shopping #ecommerce	2017-09-09	0.25
62	How can #Ripple change the cryptocurrency industry? http://bit.ly/2iKvXz8  #Crytocurrencies #XRP #Bitcoin 	2017-09-09	0.0
63	Yours Network Launches Bitcoin Cash Beta — Adds New Features http://ift.tt/2vMyKdb  #Bitcoin 	2017-09-09	0.13636363636363635
64	A proposal like 2x, which states up front that they're gonna ignore a massive part of the userbase, makes Bitcoin useless for me.	2017-09-09	-0.25
65	.@jaxx_io lists #Qtum as part of their #30daysofJaxx event! http://ow.ly/mGx830eR9mF  #Bitcoin #Blockchain #Fintech #BTC 	2017-09-09	0.0
66	No, not at all the issue. 2x sets a very clear governance model which I find to make bitcoin useless for many applications	2017-09-09	0.043333333333333335
67	@mikebelshe @barrysilbert How can u expect reasonable ppl to join NYA when signers are asking for empty mempools. It's clear that breaks BTC 	2017-09-09	0.06666666666666667
68	Bitcoin Cash functions the same way as Bitcoin did from 2009–2016, and the current version of Bitcoin Core does not. 	2017-09-09	0.0
69	Bitcoin stuff is just free time hobby. Our real gainful employment is to troll Emin Scam Sirer paid by AXA, Illuminati and Bildenberg.	2017-09-09	0.30000000000000004
70	TIL Emin Gun Sirer considers anyone who went to @breakingbitcoin not gainfully employed. cc @giacomozucco @mir_btc @petertoddbtc @adam3us	2017-09-09	0.0
71	Bitcoin just produced a couple 1.3MB blocks. Someone doing their weekend consolidations, perhaps? https://blockchain.info/block/000000000000000000e6bb2ac3adffc4ea06304aaf9b7e89a85b2fecc2d68184 …	2017-09-09	0.0
72	WARNING SCAM ATTEMPTS: DON'T PURCHASE ELECTRONEUM WITH ANY ETH OR BTC ADDRESS EXCEPT THOSE FROM https://my.electroneum.com  TOKEN SALE MANAGER.	2017-09-09	0.0
73	"KyberNetwork added to https://www.ICOINFO.NET    @KyberNetwork @loi_luu
https://kyber.network/ 
#Crowdsale #ICO  #Eth #BTC #blockchain"	2017-09-09	0.0
74	Looking forward to $BTC taking a nap so we can see some real #shitcoin rallies.	2017-09-09	0.2
75	Bitcoin is not illegal in China, in the worst case you will be restricted to exchange Bitcoins against Yuan -  BTC China.	2017-09-09	-0.375
76	The Top USA #Bitcoin Casino Sites 	2017-09-09	0.5
77	China's 2nd Biggest Bitcoin Exchange Responds To Report Beijing Is Shutting All Virtual Exchanges 	2017-09-09	0.0
